timestamp,object_id,size_gb,data_type,reads_last_7d,recency_days,cost_per_gb,latency_requirement_ms,cloud_location,future_tier_label
2025-05-14T00:00:00.000,OBJ_0627,45.21,LOGS,53,1,0.0063,138,ap-southeast-1,WARM
2025-06-29T00:00:00.000,OBJ_0161,177.79,DB_TRANS,14,0,0.1116,49,us-west-2,WARM
2025-08-12T00:00:00.000,OBJ_0898,333.54,LOGS,6,0,0.0078,141,us-east-1,WARM
2025-08-03T00:00:00.000,OBJ_1017,26.42,DB_TRANS,13,1,0.1046,34,ap-southeast-1,WARM
2025-02-08T00:00:00.000,OBJ_0345,77.33,LOGS,471,0,0.0169,75,us-east-1,HOT
2025-05-09T00:00:00.000,OBJ_0614,2140.14,LOGS,91,0,0.0093,86,us-east-1,WARM
2025-04-23T00:00:00.000,OBJ_0881,24.62,LOGS,8,0,0.014,139,ap-southeast-1,WARM
2025-06-30T00:00:00.000,OBJ_0519,168.52,LOGS,9,0,0.0174,92,eu-west-1,WARM
2025-03-17T00:00:00.000,OBJ_0601,13.69,LOGS,261,0,0.0164,99,eu-west-1,HOT
2025-05-07T00:00:00.000,OBJ_0903,371.55,LOGS,77,1,0.0122,70,us-east-1,WARM
2025-08-15T00:00:00.000,OBJ_0841,150.24,LOGS,14,0,0.0169,100,eu-west-1,WARM
2025-06-03T00:00:00.000,OBJ_0878,53.27,DB_TRANS,15,0,0.0809,33,eu-west-1,WARM
2025-05-09T00:00:00.000,OBJ_0460,1040.12,LOGS,37,0,0.0136,143,us-east-1,WARM
2025-06-13T00:00:00.000,OBJ_0104,42.87,GENERAL_USER,4,0,0.0407,152,us-east-1,WARM
2025-06-23T00:00:00.000,OBJ_1059,31.31,GENERAL_USER,34,0,0.0375,120,eu-west-1,WARM
2025-06-12T00:00:00.000,OBJ_0569,32.22,LOGS,15,0,0.0131,82,us-west-2,WARM
2025-08-06T00:00:00.000,OBJ_0807,26.63,LOGS,10,0,0.0076,138,ap-southeast-1,WARM
2025-05-15T00:00:00.000,OBJ_1241,40.23,GENERAL_USER,32,0,0.0215,127,us-east-1,WARM
2025-08-12T00:00:00.000,OBJ_0308,124.05,GENERAL_USER,13,2,0.0192,147,us-east-1,WARM
2025-07-15T00:00:00.000,OBJ_0334,235.73,LOGS,15,2,0.007,94,us-east-1,WARM
2025-03-21T00:00:00.000,OBJ_0114,40.91,DB_TRANS,297,0,0.0377,46,us-west-2,HOT
2025-05-26T00:00:00.000,OBJ_1232,47.83,ARCHIVE_DOC,18,0,0.0024,386,us-east-1,WARM
2025-03-21T00:00:00.000,OBJ_0427,152.79,DB_TRANS,166,0,0.1049,12,us-west-2,HOT
2025-08-04T00:00:00.000,OBJ_0493,15.0,GENERAL_USER,6,4,0.0213,95,us-west-2,WARM
2025-05-25T00:00:00.000,OBJ_1285,7.41,LOGS,31,0,0.019,89,eu-west-1,WARM
2025-02-25T00:00:00.000,OBJ_0728,24.3,DB_TRANS,86,0,0.0655,48,us-east-1,HOT
2025-04-19T00:00:00.000,OBJ_1493,72.01,DB_TRANS,5,0,0.0982,31,us-east-1,WARM
2025-08-16T00:00:00.000,OBJ_0300,15.74,GENERAL_USER,20,0,0.0407,35,us-east-1,WARM
2025-07-07T00:00:00.000,OBJ_0347,6.61,LOGS,3,1,0.0088,67,us-east-1,WARM
2025-08-06T00:00:00.000,OBJ_0125,1459.26,DB_TRANS,3,0,0.0694,27,us-west-2,WARM
2025-07-29T00:00:00.000,OBJ_0555,29.44,LOGS,8,0,0.0085,105,us-east-1,WARM
2025-02-19T00:00:00.000,OBJ_1428,39.18,GENERAL_USER,373,0,0.0408,52,ap-southeast-1,HOT
2025-08-16T00:00:00.000,OBJ_0894,434.08,DB_TRANS,19,1,0.0954,16,ap-southeast-1,WARM
2025-03-17T00:00:00.000,OBJ_0181,15.09,DB_TRANS,49,0,0.1093,23,us-east-1,WARM
2025-07-05T00:00:00.000,OBJ_0801,25.18,DB_TRANS,4,6,0.0517,9,us-west-2,WARM
2025-07-20T00:00:00.000,OBJ_1371,711.63,LOGS,11,0,0.0192,116,us-east-1,COLD
2025-04-05T00:00:00.000,OBJ_0581,29.28,DB_TRANS,338,0,0.0731,40,ap-southeast-1,HOT
2025-04-21T00:00:00.000,OBJ_1338,30.5,GENERAL_USER,158,0,0.0449,26,eu-west-1,HOT
2025-04-18T00:00:00.000,OBJ_1335,32.93,LOGS,50,0,0.0178,85,us-east-1,WARM
2025-07-30T00:00:00.000,OBJ_0992,37.68,ARCHIVE_DOC,20,3,0.0066,389,us-east-1,WARM
2025-05-13T00:00:00.000,OBJ_0172,48.64,LOGS,131,0,0.0088,58,us-east-1,HOT
2025-03-21T00:00:00.000,OBJ_1474,16.82,DB_TRANS,68,0,0.072,45,ap-southeast-1,HOT
2025-03-23T00:00:00.000,OBJ_1436,37.6,LOGS,190,0,0.0083,87,eu-west-1,HOT
2025-03-27T00:00:00.000,OBJ_0472,5.62,GENERAL_USER,74,0,0.013,109,eu-west-1,WARM
2025-04-30T00:00:00.000,OBJ_0019,6.56,GENERAL_USER,159,0,0.0345,116,ap-southeast-1,HOT
2025-07-16T00:00:00.000,OBJ_0846,84.25,GENERAL_USER,26,0,0.0246,179,us-west-2,WARM
2025-07-10T00:00:00.000,OBJ_1254,344.3,LOGS,12,0,0.0068,119,eu-west-1,WARM
2025-06-21T00:00:00.000,OBJ_1276,1770.46,LOGS,22,3,0.0079,80,us-west-2,WARM
2025-07-06T00:00:00.000,OBJ_0559,29.04,DB_TRANS,19,0,0.0693,21,us-east-1,WARM
2025-06-05T00:00:00.000,OBJ_0621,110.74,LOGS,57,0,0.0123,128,us-east-1,WARM
2025-03-23T00:00:00.000,OBJ_1238,128.19,LOGS,314,0,0.0076,72,eu-west-1,HOT
2025-04-14T00:00:00.000,OBJ_0354,53.06,DB_TRANS,255,0,0.0666,40,eu-west-1,HOT
2025-07-06T00:00:00.000,OBJ_0049,3.88,LOGS,26,1,0.0071,58,us-east-1,WARM
2025-08-16T00:00:00.000,OBJ_0659,43.97,ARCHIVE_DOC,4,0,0.0038,258,eu-west-1,WARM
2025-03-18T00:00:00.000,OBJ_1071,111.67,LOGS,45,0,0.0142,147,us-east-1,WARM
2025-08-01T00:00:00.000,OBJ_0087,89.4,LOGS,18,0,0.0119,120,us-east-1,WARM
2025-04-25T00:00:00.000,OBJ_0539,22.98,GENERAL_USER,41,1,0.0431,60,us-east-1,WARM
2025-05-06T00:00:00.000,OBJ_0472,5.62,GENERAL_USER,12,2,0.013,109,eu-west-1,WARM
2025-04-08T00:00:00.000,OBJ_1433,22.77,DB_TRANS,93,0,0.0358,8,us-west-2,HOT
2025-05-29T00:00:00.000,OBJ_0383,24.81,DB_TRANS,15,0,0.0679,24,us-east-1,WARM
2025-04-27T00:00:00.000,OBJ_0338,101.43,GENERAL_USER,277,0,0.0115,110,us-east-1,HOT
2025-06-25T00:00:00.000,OBJ_0116,51.83,LOGS,3,0,0.0164,138,eu-west-1,WARM
2025-06-06T00:00:00.000,OBJ_0950,38.02,DB_TRANS,65,0,0.0731,47,us-east-1,WARM
2025-07-27T00:00:00.000,OBJ_1418,540.61,LOGS,11,2,0.0185,68,us-west-2,WARM
2025-07-17T00:00:00.000,OBJ_1051,98.86,DB_TRANS,8,0,0.0329,12,us-west-2,WARM
2025-02-15T00:00:00.000,OBJ_0015,23.49,LOGS,175,0,0.0084,50,ap-southeast-1,HOT
2025-05-02T00:00:00.000,OBJ_0001,44.37,GENERAL_USER,27,0,0.0264,28,us-west-2,WARM
2025-03-20T00:00:00.000,OBJ_0913,581.83,LOGS,51,0,0.0198,61,eu-west-1,WARM
2025-05-07T00:00:00.000,OBJ_0845,114.28,GENERAL_USER,20,1,0.0454,156,us-west-2,WARM
2025-02-16T00:00:00.000,OBJ_0649,155.14,DB_TRANS,86,0,0.023,33,eu-west-1,HOT
2025-08-07T00:00:00.000,OBJ_0855,23.19,GENERAL_USER,10,0,0.0277,61,us-west-2,WARM
2025-02-13T00:00:00.000,OBJ_1017,26.42,DB_TRANS,132,0,0.1046,34,ap-southeast-1,HOT
2025-08-07T00:00:00.000,OBJ_1031,4.47,DB_TRANS,15,2,0.092,5,eu-west-1,COLD
2025-05-28T00:00:00.000,OBJ_1452,78.35,LOGS,13,1,0.018,119,ap-southeast-1,WARM
2025-04-23T00:00:00.000,OBJ_0451,228.77,DB_TRANS,7,3,0.1084,42,us-east-1,COLD
2025-07-14T00:00:00.000,OBJ_0993,19.63,LOGS,7,1,0.0082,134,us-east-1,WARM
2025-08-15T00:00:00.000,OBJ_1126,85.97,DB_TRANS,17,0,0.0701,32,us-east-1,WARM
2025-07-02T00:00:00.000,OBJ_0492,61.32,LOGS,10,3,0.0148,52,us-east-1,WARM
2025-04-11T00:00:00.000,OBJ_0821,452.15,GENERAL_USER,238,0,0.033,72,eu-west-1,HOT
2025-07-31T00:00:00.000,OBJ_0825,483.03,LOGS,3,0,0.0053,66,eu-west-1,WARM
2025-02-17T00:00:00.000,OBJ_0748,21.82,LOGS,236,0,0.0167,79,us-east-1,HOT
2025-05-08T00:00:00.000,OBJ_0673,31.28,LOGS,51,1,0.0155,62,us-east-1,WARM
2025-03-31T00:00:00.000,OBJ_0263,11.74,LOGS,51,0,0.0072,68,eu-west-1,WARM
2025-05-01T00:00:00.000,OBJ_0318,88.79,GENERAL_USER,19,0,0.0205,162,eu-west-1,WARM
2025-03-10T00:00:00.000,OBJ_0542,120.87,LOGS,416,0,0.0176,104,us-east-1,HOT
2025-06-13T00:00:00.000,OBJ_1417,81.69,DB_TRANS,16,0,0.0743,10,eu-west-1,WARM
2025-04-22T00:00:00.000,OBJ_0976,27.7,ARCHIVE_DOC,27,1,0.0043,232,eu-west-1,WARM
2025-08-21T00:00:00.000,OBJ_0488,685.89,LOGS,16,0,0.0136,81,us-west-2,WARM
2025-08-05T00:00:00.000,OBJ_0758,15.07,GENERAL_USER,21,0,0.01,173,eu-west-1,WARM
2025-05-29T00:00:00.000,OBJ_0360,118.99,LOGS,27,2,0.019,85,us-west-2,WARM
2025-03-07T00:00:00.000,OBJ_0410,158.76,DB_TRANS,41,0,0.0866,24,ap-southeast-1,HOT
2025-06-19T00:00:00.000,OBJ_1031,4.47,DB_TRANS,17,0,0.092,5,eu-west-1,WARM
2025-05-15T00:00:00.000,OBJ_0782,96.57,GENERAL_USER,333,0,0.0271,139,us-west-2,HOT
2025-05-21T00:00:00.000,OBJ_0573,39.3,GENERAL_USER,10,1,0.0403,135,us-east-1,WARM
2025-07-03T00:00:00.000,OBJ_0590,60.79,LOGS,11,0,0.0189,101,us-east-1,WARM
2025-05-07T00:00:00.000,OBJ_0675,17.0,LOGS,42,0,0.0109,136,us-east-1,WARM
2025-05-02T00:00:00.000,OBJ_1184,12.37,LOGS,13,3,0.0076,104,us-east-1,WARM
2025-03-12T00:00:00.000,OBJ_0111,52.47,ARCHIVE_DOC,301,0,0.0024,213,us-east-1,HOT
2025-07-16T00:00:00.000,OBJ_0699,41.37,DB_TRANS,8,0,0.0499,12,ap-southeast-1,WARM
2025-05-18T00:00:00.000,OBJ_1146,10.54,LOGS,90,0,0.0162,62,us-west-2,HOT
2025-05-07T00:00:00.000,OBJ_1042,275.34,ARCHIVE_DOC,44,0,0.0056,315,us-east-1,WARM
2025-06-12T00:00:00.000,OBJ_0520,4.46,DB_TRANS,27,1,0.1057,6,us-east-1,WARM
2025-03-07T00:00:00.000,OBJ_0432,36.45,LOGS,413,0,0.0155,102,us-west-2,HOT
2025-06-12T00:00:00.000,OBJ_0703,6.6,ARCHIVE_DOC,23,0,0.0071,208,us-west-2,WARM
2025-05-29T00:00:00.000,OBJ_0016,11.95,DB_TRANS,3,1,0.0755,19,us-east-1,WARM
2025-07-29T00:00:00.000,OBJ_1371,711.63,LOGS,2,6,0.0192,116,us-east-1,WARM
2025-04-24T00:00:00.000,OBJ_0299,140.39,DB_TRANS,156,0,0.0842,46,us-east-1,HOT
2025-06-22T00:00:00.000,OBJ_0529,14.06,LOGS,12,0,0.0097,87,ap-southeast-1,WARM
2025-04-24T00:00:00.000,OBJ_0908,143.77,DB_TRANS,54,0,0.0452,29,eu-west-1,WARM
2025-05-14T00:00:00.000,OBJ_1042,275.34,ARCHIVE_DOC,38,0,0.0056,315,us-east-1,WARM
2025-07-13T00:00:00.000,OBJ_0144,80.63,LOGS,16,1,0.0121,146,us-west-2,WARM
2025-07-25T00:00:00.000,OBJ_0321,133.32,DB_TRANS,35,0,0.0681,38,us-east-1,WARM
2025-07-09T00:00:00.000,OBJ_0667,521.12,LOGS,26,1,0.02,90,us-east-1,WARM
2025-08-16T00:00:00.000,OBJ_0017,87.48,ARCHIVE_DOC,17,0,0.0014,481,us-east-1,WARM
2025-06-10T00:00:00.000,OBJ_1440,147.57,ARCHIVE_DOC,26,0,0.0027,383,ap-southeast-1,WARM
2025-06-03T00:00:00.000,OBJ_0400,4.99,DB_TRANS,21,1,0.0502,43,us-east-1,WARM
2025-08-06T00:00:00.000,OBJ_0652,36.48,LOGS,15,3,0.0151,132,eu-west-1,WARM
2025-07-02T00:00:00.000,OBJ_0404,27.8,ARCHIVE_DOC,13,0,0.008,445,us-east-1,WARM
2025-02-24T00:00:00.000,OBJ_1477,102.44,LOGS,48,0,0.0199,123,us-east-1,WARM
2025-07-21T00:00:00.000,OBJ_0683,113.76,LOGS,21,1,0.0118,91,us-east-1,WARM
2025-07-02T00:00:00.000,OBJ_0065,417.53,LOGS,16,0,0.0133,111,us-east-1,WARM
2025-05-17T00:00:00.000,OBJ_1288,10.43,LOGS,21,0,0.0118,73,us-east-1,WARM
2025-02-14T00:00:00.000,OBJ_0501,957.31,LOGS,104,0,0.0183,64,us-east-1,HOT
2025-07-12T00:00:00.000,OBJ_0142,4.9,GENERAL_USER,17,0,0.0474,27,us-east-1,WARM
2025-07-19T00:00:00.000,OBJ_1067,311.45,DB_TRANS,23,0,0.0885,12,us-west-2,WARM
2025-01-27T00:00:00.000,OBJ_0955,291.76,DB_TRANS,143,0,0.1088,48,ap-southeast-1,HOT
2025-08-07T00:00:00.000,OBJ_1087,78.12,LOGS,43,1,0.0164,104,ap-southeast-1,WARM
2025-06-09T00:00:00.000,OBJ_0915,82.97,LOGS,99,0,0.0193,59,ap-southeast-1,HOT
2025-06-18T00:00:00.000,OBJ_0746,72.25,LOGS,19,1,0.01,96,us-east-1,WARM
2025-04-07T00:00:00.000,OBJ_1026,57.8,LOGS,13,0,0.0192,141,us-east-1,COLD
2025-05-20T00:00:00.000,OBJ_0983,50.83,LOGS,8,0,0.012,131,eu-west-1,WARM
2025-07-03T00:00:00.000,OBJ_1498,253.69,ARCHIVE_DOC,17,0,0.0034,324,us-east-1,WARM
2025-05-23T00:00:00.000,OBJ_0490,53.95,LOGS,45,0,0.0155,54,us-east-1,WARM
2025-03-23T00:00:00.000,OBJ_0009,123.2,DB_TRANS,59,0,0.065,25,us-east-1,WARM
2025-06-12T00:00:00.000,OBJ_0430,9.25,LOGS,15,3,0.0189,99,us-west-2,WARM
2025-05-14T00:00:00.000,OBJ_1190,63.95,DB_TRANS,39,0,0.0649,41,us-east-1,WARM
2025-08-09T00:00:00.000,OBJ_0111,52.47,ARCHIVE_DOC,10,0,0.0024,213,us-east-1,WARM
2025-06-21T00:00:00.000,OBJ_0622,918.77,LOGS,2,0,0.0198,147,eu-west-1,WARM
2025-06-26T00:00:00.000,OBJ_0215,170.45,LOGS,32,0,0.0161,63,ap-southeast-1,WARM
2025-03-03T00:00:00.000,OBJ_0837,12.21,DB_TRANS,76,0,0.1183,6,us-east-1,WARM
2025-06-27T00:00:00.000,OBJ_0652,36.48,LOGS,21,1,0.0151,132,eu-west-1,WARM
2025-04-21T00:00:00.000,OBJ_1052,114.55,ARCHIVE_DOC,36,0,0.0029,292,us-east-1,WARM
2025-03-31T00:00:00.000,OBJ_0683,113.76,LOGS,0,0,0.0118,91,us-east-1,HOT
2025-08-05T00:00:00.000,OBJ_0154,84.74,ARCHIVE_DOC,24,0,0.0018,359,ap-southeast-1,WARM
2025-07-24T00:00:00.000,OBJ_1273,33.97,DB_TRANS,13,0,0.0785,34,us-west-2,WARM
2025-01-11T00:00:00.000,OBJ_0573,39.3,GENERAL_USER,83,0,0.0403,135,us-east-1,HOT
2025-05-05T00:00:00.000,OBJ_0192,75.27,GENERAL_USER,18,0,0.0132,188,us-west-2,WARM
2025-03-26T00:00:00.000,OBJ_1304,122.09,DB_TRANS,48,0,0.1027,22,us-east-1,COLD
2025-07-09T00:00:00.000,OBJ_1408,33.65,DB_TRANS,10,0,0.1067,19,us-east-1,WARM
2025-05-19T00:00:00.000,OBJ_0443,47.77,ARCHIVE_DOC,23,0,0.0024,281,us-east-1,WARM
2025-05-07T00:00:00.000,OBJ_0399,349.58,LOGS,56,0,0.0116,148,us-west-2,HOT
2025-04-18T00:00:00.000,OBJ_0663,24.16,LOGS,49,0,0.0063,141,us-east-1,WARM
2025-05-12T00:00:00.000,OBJ_0717,68.41,LOGS,10,1,0.0065,101,eu-west-1,WARM
2025-07-23T00:00:00.000,OBJ_1069,91.81,GENERAL_USER,29,4,0.0248,177,us-east-1,WARM
2025-05-07T00:00:00.000,OBJ_1196,53.01,GENERAL_USER,1,2,0.0173,147,ap-southeast-1,WARM
2025-07-17T00:00:00.000,OBJ_0647,50.33,DB_TRANS,3,1,0.0715,25,eu-west-1,WARM
2025-04-10T00:00:00.000,OBJ_0689,106.31,GENERAL_USER,68,0,0.0307,52,us-east-1,WARM
2025-03-08T00:00:00.000,OBJ_0348,18.58,LOGS,354,0,0.0139,137,ap-southeast-1,HOT
2025-05-30T00:00:00.000,OBJ_0904,72.72,LOGS,11,2,0.0194,110,ap-southeast-1,WARM
2025-04-10T00:00:00.000,OBJ_1128,49.59,DB_TRANS,413,0,0.0853,10,ap-southeast-1,HOT
2025-06-11T00:00:00.000,OBJ_0096,85.13,DB_TRANS,8,0,0.0562,36,us-east-1,WARM
2025-08-06T00:00:00.000,OBJ_0706,8.0,ARCHIVE_DOC,8,0,0.0065,292,ap-southeast-1,WARM
2025-07-22T00:00:00.000,OBJ_1318,21.88,LOGS,5,0,0.0162,75,us-east-1,WARM
2025-05-19T00:00:00.000,OBJ_1163,4.63,DB_TRANS,28,1,0.0368,35,us-west-2,COLD
2025-04-30T00:00:00.000,OBJ_1336,21.76,ARCHIVE_DOC,227,0,0.0023,421,eu-west-1,HOT
2025-06-22T00:00:00.000,OBJ_0591,26.67,GENERAL_USER,17,3,0.0268,87,us-east-1,WARM
2025-07-27T00:00:00.000,OBJ_0659,43.97,ARCHIVE_DOC,16,0,0.0038,258,eu-west-1,WARM
2025-07-21T00:00:00.000,OBJ_0250,8.24,GENERAL_USER,0,0,0.0354,116,us-east-1,WARM
2025-07-28T00:00:00.000,OBJ_0201,126.62,ARCHIVE_DOC,8,0,0.0078,298,us-west-2,WARM
2025-05-21T00:00:00.000,OBJ_0951,92.58,DB_TRANS,22,0,0.0448,21,eu-west-1,WARM
2025-08-02T00:00:00.000,OBJ_0600,169.95,ARCHIVE_DOC,17,1,0.0043,256,eu-west-1,COLD
2025-05-25T00:00:00.000,OBJ_0099,38.4,LOGS,15,1,0.0194,125,eu-west-1,WARM
2025-07-01T00:00:00.000,OBJ_1082,33.7,LOGS,26,1,0.0189,62,ap-southeast-1,WARM
2025-04-29T00:00:00.000,OBJ_1189,12.77,DB_TRANS,17,0,0.0854,8,us-east-1,WARM
2025-08-11T00:00:00.000,OBJ_1259,50.22,DB_TRANS,28,0,0.1197,35,ap-southeast-1,WARM
2025-07-30T00:00:00.000,OBJ_0307,22.48,GENERAL_USER,5,5,0.0349,115,us-west-2,WARM
2025-02-10T00:00:00.000,OBJ_1425,2.86,LOGS,212,0,0.0109,149,us-east-1,HOT
2025-03-29T00:00:00.000,OBJ_1419,116.95,LOGS,41,1,0.0196,70,us-west-2,WARM
2025-06-11T00:00:00.000,OBJ_0204,6.91,GENERAL_USER,31,2,0.0086,174,us-east-1,WARM
2025-04-16T00:00:00.000,OBJ_0455,16.62,LOGS,26,0,0.0078,74,us-east-1,WARM
2025-06-21T00:00:00.000,OBJ_0777,37.66,LOGS,6,2,0.0074,122,eu-west-1,WARM
2025-06-22T00:00:00.000,OBJ_0597,12.58,LOGS,14,1,0.0145,135,us-east-1,WARM
2025-08-14T00:00:00.000,OBJ_1443,7.8,DB_TRANS,19,0,0.0263,9,us-east-1,WARM
2025-03-13T00:00:00.000,OBJ_0594,258.87,DB_TRANS,228,0,0.0207,24,us-west-2,HOT
2025-06-12T00:00:00.000,OBJ_1258,18.96,LOGS,7,2,0.0129,122,us-west-2,WARM
2025-05-22T00:00:00.000,OBJ_0908,143.77,DB_TRANS,32,0,0.0452,29,eu-west-1,WARM
2025-07-05T00:00:00.000,OBJ_0343,25.52,LOGS,12,0,0.0139,50,eu-west-1,WARM
2025-06-12T00:00:00.000,OBJ_0944,871.27,LOGS,52,0,0.0117,103,us-west-2,WARM
2025-05-15T00:00:00.000,OBJ_0368,63.21,GENERAL_USER,7,0,0.022,171,us-west-2,WARM
2025-03-28T00:00:00.000,OBJ_0253,256.9,DB_TRANS,33,0,0.0448,28,us-west-2,WARM
2025-07-20T00:00:00.000,OBJ_0877,76.38,LOGS,19,1,0.0098,90,us-east-1,WARM
2025-03-14T00:00:00.000,OBJ_0414,89.88,DB_TRANS,45,1,0.0229,43,eu-west-1,WARM
2025-06-28T00:00:00.000,OBJ_0591,26.67,GENERAL_USER,21,1,0.0268,87,us-east-1,WARM
2025-07-04T00:00:00.000,OBJ_1458,377.9,GENERAL_USER,25,0,0.0477,195,us-east-1,COLD
2025-08-05T00:00:00.000,OBJ_0906,7.1,GENERAL_USER,10,0,0.0288,24,us-west-2,COLD
2025-05-21T00:00:00.000,OBJ_0986,520.66,GENERAL_USER,28,0,0.0223,157,us-west-2,WARM
2025-05-14T00:00:00.000,OBJ_0922,66.65,LOGS,48,0,0.0143,137,ap-southeast-1,WARM
2025-01-13T00:00:00.000,OBJ_0148,119.45,DB_TRANS,78,0,0.0639,41,us-east-1,HOT
2025-03-05T00:00:00.000,OBJ_0905,58.54,ARCHIVE_DOC,137,0,0.0056,439,us-east-1,HOT
2025-04-20T00:00:00.000,OBJ_0467,170.08,LOGS,358,0,0.0191,111,us-west-2,HOT
2025-03-31T00:00:00.000,OBJ_0227,10.84,GENERAL_USER,76,0,0.0313,98,us-east-1,HOT
2025-06-13T00:00:00.000,OBJ_1380,150.94,DB_TRANS,23,1,0.0631,43,us-east-1,WARM
2025-08-02T00:00:00.000,OBJ_0552,314.72,DB_TRANS,25,1,0.0381,44,us-west-2,WARM
2025-01-21T00:00:00.000,OBJ_0388,227.16,GENERAL_USER,466,0,0.013,154,us-east-1,HOT
2025-07-08T00:00:00.000,OBJ_0482,4.91,LOGS,26,3,0.0138,91,us-east-1,WARM
2025-07-27T00:00:00.000,OBJ_0213,145.05,GENERAL_USER,38,0,0.0418,197,us-east-1,WARM
2025-08-19T00:00:00.000,OBJ_0285,2.92,DB_TRANS,12,0,0.0616,20,us-west-2,HOT
2025-02-28T00:00:00.000,OBJ_1461,8.7,GENERAL_USER,472,0,0.0307,133,us-east-1,HOT
2025-08-10T00:00:00.000,OBJ_0694,132.91,DB_TRANS,19,3,0.1109,34,us-east-1,WARM
2025-06-08T00:00:00.000,OBJ_0246,26.78,LOGS,11,0,0.014,53,us-west-2,WARM
2025-06-04T00:00:00.000,OBJ_0132,11.1,LOGS,60,0,0.0137,93,eu-west-1,WARM
2025-05-13T00:00:00.000,OBJ_0197,68.76,DB_TRANS,91,0,0.1075,10,us-east-1,HOT
2025-06-06T00:00:00.000,OBJ_0225,279.62,DB_TRANS,3,0,0.1125,9,us-east-1,WARM
2025-06-30T00:00:00.000,OBJ_1004,155.61,LOGS,16,0,0.0145,137,us-west-2,WARM
2025-08-03T00:00:00.000,OBJ_0619,76.39,GENERAL_USER,11,0,0.0097,150,us-east-1,WARM
2025-05-24T00:00:00.000,OBJ_1037,6.07,ARCHIVE_DOC,10,0,0.0039,357,us-west-2,WARM
2025-05-16T00:00:00.000,OBJ_1354,22.99,LOGS,16,1,0.0181,127,us-west-2,COLD
2025-04-27T00:00:00.000,OBJ_0540,191.24,LOGS,39,0,0.0198,147,us-east-1,WARM
2025-05-07T00:00:00.000,OBJ_0910,34.41,ARCHIVE_DOC,13,0,0.0064,119,us-west-2,WARM
2025-07-21T00:00:00.000,OBJ_1154,641.0,DB_TRANS,19,2,0.0734,27,us-west-2,COLD
2025-05-02T00:00:00.000,OBJ_1314,55.45,DB_TRANS,64,0,0.0239,42,us-west-2,HOT
2025-08-10T00:00:00.000,OBJ_0996,809.59,LOGS,16,3,0.0146,64,us-west-2,WARM
2025-03-12T00:00:00.000,OBJ_0905,58.54,ARCHIVE_DOC,100,0,0.0056,439,us-east-1,HOT
2025-06-20T00:00:00.000,OBJ_1457,96.71,LOGS,23,1,0.0116,108,ap-southeast-1,WARM
2025-03-05T00:00:00.000,OBJ_0946,5.54,LOGS,128,0,0.0157,140,ap-southeast-1,HOT
2025-04-09T00:00:00.000,OBJ_0108,80.34,GENERAL_USER,294,0,0.012,190,us-east-1,HOT
2025-06-28T00:00:00.000,OBJ_1200,65.88,ARCHIVE_DOC,9,0,0.005,472,us-west-2,WARM
2025-07-26T00:00:00.000,OBJ_0945,10.97,GENERAL_USER,17,1,0.0183,129,eu-west-1,WARM
2025-03-12T00:00:00.000,OBJ_0066,49.01,GENERAL_USER,237,0,0.0315,122,us-east-1,HOT
2025-04-05T00:00:00.000,OBJ_0422,37.58,DB_TRANS,226,0,0.0205,18,us-west-2,HOT
2025-04-25T00:00:00.000,OBJ_0599,96.15,GENERAL_USER,171,0,0.0341,134,us-west-2,HOT
2025-06-30T00:00:00.000,OBJ_0639,7.83,DB_TRANS,8,1,0.1065,49,eu-west-1,WARM
2025-08-09T00:00:00.000,OBJ_1332,39.64,DB_TRANS,24,0,0.0736,48,us-east-1,WARM
2025-05-06T00:00:00.000,OBJ_0133,111.1,LOGS,70,0,0.0102,64,us-west-2,WARM
2025-05-15T00:00:00.000,OBJ_0059,235.88,DB_TRANS,47,1,0.0315,39,eu-west-1,WARM
2025-07-12T00:00:00.000,OBJ_0827,24.92,DB_TRANS,27,0,0.0431,46,us-east-1,WARM
2025-06-27T00:00:00.000,OBJ_1181,440.54,LOGS,17,1,0.0068,92,us-east-1,WARM
2025-05-09T00:00:00.000,OBJ_0500,219.04,LOGS,20,1,0.0161,98,us-east-1,WARM
2025-05-05T00:00:00.000,OBJ_0282,589.35,GENERAL_USER,26,0,0.0179,121,us-east-1,WARM
2025-01-05T00:00:00.000,OBJ_1410,400.33,LOGS,146,0,0.0175,127,us-west-2,HOT
2025-03-28T00:00:00.000,OBJ_0227,10.84,GENERAL_USER,101,0,0.0313,98,us-east-1,WARM
2025-08-01T00:00:00.000,OBJ_0140,76.8,LOGS,4,2,0.0123,99,us-east-1,COLD
2025-06-25T00:00:00.000,OBJ_0466,137.17,DB_TRANS,6,0,0.0849,39,us-west-2,COLD
2025-04-13T00:00:00.000,OBJ_1369,14.48,LOGS,81,0,0.0102,71,eu-west-1,WARM
2025-06-04T00:00:00.000,OBJ_0160,12.65,DB_TRANS,26,1,0.0308,42,us-east-1,HOT
2025-02-13T00:00:00.000,OBJ_1020,119.61,ARCHIVE_DOC,185,0,0.0072,408,us-east-1,HOT
2025-02-26T00:00:00.000,OBJ_0138,184.99,GENERAL_USER,44,0,0.0409,60,us-east-1,WARM
2025-04-13T00:00:00.000,OBJ_1233,2616.42,DB_TRANS,242,0,0.088,8,us-east-1,HOT
2025-08-15T00:00:00.000,OBJ_0549,22.07,GENERAL_USER,12,0,0.0262,34,us-east-1,WARM
